pair_id,register_assessment,register_source,ebv_register_status,human_register_status,score_coverage_status,geometry_context_status,appendix_category,exclusion_reason
EBV_TCELL_1392779::HUMAN_MYELIN_114806,unresolved_or_flank_dependent_core,EBV: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis | Human: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis,unresolved_or_flank_dependent_core,iedb_top_core_hypothesis,excluded_nonprimary_register_status,whole_original_local_alignment_only,unresolved_or_flank_dependent_register,The retained predictor record did not provide a unique manifest-contained core for primary same-register comparison.
EBV_TCELL_1392779::HUMAN_MYELIN_114925,unresolved_or_flank_dependent_core,EBV: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis | Human: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis,unresolved_or_flank_dependent_core,iedb_top_core_hypothesis,excluded_nonprimary_register_status,whole_original_local_alignment_only,unresolved_or_flank_dependent_register,The retained predictor record did not provide a unique manifest-contained core for primary same-register comparison.
EBV_TCELL_1392779::HUMAN_MYELIN_115061,unresolved_or_flank_dependent_core,EBV: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis | Human: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis,unresolved_or_flank_dependent_core,iedb_top_core_hypothesis,excluded_nonprimary_register_status,whole_original_local_alignment_only,unresolved_or_flank_dependent_register,The retained predictor record did not provide a unique manifest-contained core for primary same-register comparison.
EBV_TCELL_1392779::HUMAN_MYELIN_115622,unresolved_or_flank_dependent_core,EBV: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis | Human: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis,unresolved_or_flank_dependent_core,iedb_top_core_hypothesis,excluded_nonprimary_register_status,whole_original_local_alignment_only,unresolved_or_flank_dependent_register,The retained predictor record did not provide a unique manifest-contained core for primary same-register comparison.
EBV_TCELL_1392779::HUMAN_MYELIN_115636,unresolved_or_flank_dependent_core,EBV: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis | Human: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis,unresolved_or_flank_dependent_core,iedb_top_core_hypothesis,excluded_nonprimary_register_status,whole_original_local_alignment_only,unresolved_or_flank_dependent_register,The retained predictor record did not provide a unique manifest-contained core for primary same-register comparison.
EBV_TCELL_1392779::HUMAN_MYELIN_115641,sensitivity_only_unresolved_register,EBV: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis | Human: Exact-register evidence audit 2026-08-11,unresolved_or_flank_dependent_core,sensitivity_only_unresolved,excluded_nonprimary_register_status,whole_original_local_alignment_only,unresolved_register_sensitivity_only,An exact same-allele experimental P1-P9 register was not established; retained for sensitivity only.
EBV_TCELL_1392779::HUMAN_MYELIN_115648,unresolved_or_flank_dependent_core,EBV: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis | Human: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis,unresolved_or_flank_dependent_core,iedb_top_core_hypothesis,excluded_nonprimary_register_status,whole_original_local_alignment_only,unresolved_or_flank_dependent_register,The retained predictor record did not provide a unique manifest-contained core for primary same-register comparison.
EBV_TCELL_1392779::HUMAN_MYELIN_116079,unresolved_or_flank_dependent_core,EBV: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis | Human: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis,unresolved_or_flank_dependent_core,iedb_top_core_hypothesis,excluded_nonprimary_register_status,whole_original_local_alignment_only,unresolved_or_flank_dependent_register,The retained predictor record did not provide a unique manifest-contained core for primary same-register comparison.
EBV_TCELL_1392779::HUMAN_MYELIN_116170,unresolved_or_flank_dependent_core,EBV: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis | Human: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis,unresolved_or_flank_dependent_core,iedb_top_core_hypothesis,excluded_nonprimary_register_status,whole_original_local_alignment_only,unresolved_or_flank_dependent_register,The retained predictor record did not provide a unique manifest-contained core for primary same-register comparison.
EBV_TCELL_1392779::HUMAN_MYELIN_116911,unresolved_or_flank_dependent_core,EBV: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis | Human: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis,unresolved_or_flank_dependent_core,iedb_top_core_hypothesis,excluded_nonprimary_register_status,whole_original_local_alignment_only,unresolved_or_flank_dependent_register,The retained predictor record did not provide a unique manifest-contained core for primary same-register comparison.
EBV_TCELL_1392779::HUMAN_MYELIN_116924,unresolved_or_flank_dependent_core,EBV: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis | Human: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis,unresolved_or_flank_dependent_core,iedb_top_core_hypothesis,excluded_nonprimary_register_status,whole_original_local_alignment_only,unresolved_or_flank_dependent_register,The retained predictor record did not provide a unique manifest-contained core for primary same-register comparison.
EBV_TCELL_1392779::HUMAN_MYELIN_116976,unresolved_or_flank_dependent_core,EBV: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis | Human: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis,unresolved_or_flank_dependent_core,iedb_top_core_hypothesis,excluded_nonprimary_register_status,whole_original_local_alignment_only,unresolved_or_flank_dependent_register,The retained predictor record did not provide a unique manifest-contained core for primary same-register comparison.
EBV_TCELL_1392779::HUMAN_MYELIN_116993,unresolved_or_flank_dependent_core,EBV: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis | Human: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis,unresolved_or_flank_dependent_core,iedb_top_core_hypothesis,excluded_nonprimary_register_status,whole_original_local_alignment_only,unresolved_or_flank_dependent_register,The retained predictor record did not provide a unique manifest-contained core for primary same-register comparison.
EBV_TCELL_1392779::HUMAN_MYELIN_116995,unresolved_or_flank_dependent_core,EBV: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis | Human: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis,unresolved_or_flank_dependent_core,iedb_top_core_hypothesis,excluded_nonprimary_register_status,whole_original_local_alignment_only,unresolved_or_flank_dependent_register,The retained predictor record did not provide a unique manifest-contained core for primary same-register comparison.
EBV_TCELL_1392779::HUMAN_MYELIN_117009,unresolved_or_flank_dependent_core,EBV: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis | Human: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis,unresolved_or_flank_dependent_core,iedb_top_core_hypothesis,excluded_nonprimary_register_status,whole_original_local_alignment_only,unresolved_or_flank_dependent_register,The retained predictor record did not provide a unique manifest-contained core for primary same-register comparison.
EBV_TCELL_1392779::HUMAN_MYELIN_117032,unresolved_or_flank_dependent_core,EBV: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis | Human: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis,unresolved_or_flank_dependent_core,iedb_top_core_hypothesis,excluded_nonprimary_register_status,whole_original_local_alignment_only,unresolved_or_flank_dependent_register,The retained predictor record did not provide a unique manifest-contained core for primary same-register comparison.
EBV_TCELL_1392779::HUMAN_MYELIN_117035,unresolved_or_flank_dependent_core,EBV: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis | Human: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis,unresolved_or_flank_dependent_core,iedb_top_core_hypothesis,excluded_nonprimary_register_status,whole_original_local_alignment_only,unresolved_or_flank_dependent_register,The retained predictor record did not provide a unique manifest-contained core for primary same-register comparison.
EBV_TCELL_1392779::HUMAN_MYELIN_117039,unresolved_or_flank_dependent_core,EBV: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis | Human: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis,unresolved_or_flank_dependent_core,iedb_top_core_hypothesis,excluded_nonprimary_register_status,whole_original_local_alignment_only,unresolved_or_flank_dependent_register,The retained predictor record did not provide a unique manifest-contained core for primary same-register comparison.
EBV_TCELL_1392779::HUMAN_MYELIN_117117,unresolved_or_flank_dependent_core,EBV: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis | Human: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis,unresolved_or_flank_dependent_core,iedb_top_core_hypothesis,excluded_nonprimary_register_status,whole_original_local_alignment_only,unresolved_or_flank_dependent_register,The retained predictor record did not provide a unique manifest-contained core for primary same-register comparison.
EBV_TCELL_1392779::HUMAN_MYELIN_118650,unresolved_or_flank_dependent_core,EBV: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis | Human: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis,unresolved_or_flank_dependent_core,iedb_top_core_hypothesis,excluded_nonprimary_register_status,whole_original_local_alignment_only,unresolved_or_flank_dependent_register,The retained predictor record did not provide a unique manifest-contained core for primary same-register comparison.
EBV_TCELL_1392779::HUMAN_MYELIN_119809,unresolved_or_flank_dependent_core,EBV: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis | Human: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis,unresolved_or_flank_dependent_core,iedb_top_core_hypothesis,excluded_nonprimary_register_status,whole_original_local_alignment_only,unresolved_or_flank_dependent_register,The retained predictor record did not provide a unique manifest-contained core for primary same-register comparison.
EBV_TCELL_1392779::HUMAN_MYELIN_119927,unresolved_or_flank_dependent_core,EBV: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis | Human: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis,unresolved_or_flank_dependent_core,iedb_top_core_hypothesis,excluded_nonprimary_register_status,whole_original_local_alignment_only,unresolved_or_flank_dependent_register,The retained predictor record did not provide a unique manifest-contained core for primary same-register comparison.
EBV_TCELL_1392779::HUMAN_MYELIN_119972,unresolved_or_flank_dependent_core,EBV: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis | Human: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis,unresolved_or_flank_dependent_core,iedb_top_core_hypothesis,excluded_nonprimary_register_status,whole_original_local_alignment_only,unresolved_or_flank_dependent_register,The retained predictor record did not provide a unique manifest-contained core for primary same-register comparison.
EBV_TCELL_1392779::HUMAN_MYELIN_119973,unresolved_or_flank_dependent_core,EBV: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis | Human: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis,unresolved_or_flank_dependent_core,iedb_top_core_hypothesis,excluded_nonprimary_register_status,whole_original_local_alignment_only,unresolved_or_flank_dependent_register,The retained predictor record did not provide a unique manifest-contained core for primary same-register comparison.
EBV_TCELL_1392779::HUMAN_MYELIN_120169,unresolved_or_flank_dependent_core,EBV: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis | Human: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis,unresolved_or_flank_dependent_core,unresolved_or_flank_dependent_core,excluded_nonprimary_register_status,whole_original_local_alignment_only,unresolved_or_flank_dependent_register,The retained predictor record did not provide a unique manifest-contained core for primary same-register comparison.
EBV_TCELL_1392779::HUMAN_MYELIN_120170,unresolved_or_flank_dependent_core,EBV: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis | Human: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis,unresolved_or_flank_dependent_core,iedb_top_core_hypothesis,excluded_nonprimary_register_status,whole_original_local_alignment_only,unresolved_or_flank_dependent_register,The retained predictor record did not provide a unique manifest-contained core for primary same-register comparison.
EBV_TCELL_1392779::HUMAN_MYELIN_120201,unresolved_or_flank_dependent_core,EBV: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis | Human: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis,unresolved_or_flank_dependent_core,iedb_top_core_hypothesis,excluded_nonprimary_register_status,whole_original_local_alignment_only,unresolved_or_flank_dependent_register,The retained predictor record did not provide a unique manifest-contained core for primary same-register comparison.
EBV_TCELL_1392779::HUMAN_MYELIN_13572,unresolved_or_flank_dependent_core,EBV: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis | Human: PDB 1BX2,unresolved_or_flank_dependent_core,experimental_primary_allele_reference,excluded_nonprimary_register_status,whole_original_local_alignment_only,unresolved_or_flank_dependent_register,The retained predictor record did not provide a unique manifest-contained core for primary same-register comparison.
EBV_TCELL_1392779::HUMAN_MYELIN_13573,unresolved_or_flank_dependent_core,EBV: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis | Human: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis,unresolved_or_flank_dependent_core,iedb_top_core_hypothesis,excluded_nonprimary_register_status,whole_original_local_alignment_only,unresolved_or_flank_dependent_register,The retained predictor record did not provide a unique manifest-contained core for primary same-register comparison.
EBV_TCELL_1392779::HUMAN_MYELIN_35803,unresolved_or_flank_dependent_core,EBV: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis | Human: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis,unresolved_or_flank_dependent_core,iedb_top_core_hypothesis,excluded_nonprimary_register_status,whole_original_local_alignment_only,unresolved_or_flank_dependent_register,The retained predictor record did not provide a unique manifest-contained core for primary same-register comparison.
EBV_TCELL_1392779::HUMAN_MYELIN_40353,unresolved_or_flank_dependent_core,EBV: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis | Human: IEDB recommended_binding HLA-DRB1*15:01 top-core hypothesis,unresolved_or_flank_dependent_core,iedb_top_core_hypothesis,excluded_nonprimary_register_status,whole_original_local_alignment_only,unresolved_or_flank_dependent_register,The retained predictor record did not provide a unique manifest-contained core for primary same-register comparison.
